keyword_id,keyword,search_volume,cluster_id,is_noise,cluster_size,representative_keyword,cluster_total_volume,membership_probability,cluster_avg_probability
2782,middle class population in china,30,9,false,24,average wage china,29410,1.0,0.800411
2783,bullet chat,30,28,false,182,hylink,55540,1.0,0.981933
2789,chinese video sites,170,41,false,12,chinese video sites,1000,1.0,1.0
2798,xiaohongshu.com,210,32,false,45,xiaohongshu,78650,1.0,0.660984
2807,baidu china search engine,20,13,false,13,baidu search engine,3560,1.0,0.988859
2809,what is the red app,90,17,false,48,what is little red book,8520,0.889406,0.937275
2810,fitness industry in china,40,-1,true,239,sogou,43770,0.0,0.0
2816,baidu create account,90,6,false,15,baidu registration,1050,1.0,0.901863
2819,china retail,1600,60,false,15,china retail,4860,1.0,0.998199
2839,little red tiktok,30,15,false,39,china's tiktok,12770,0.254347,0.717361
2844,kol in marketing,480,56,false,29,marketing kol,4290,0.460005,0.70558
2851,what is baidu used for,40,14,false,21,baidu tieba,3970,1.0,0.998668
2856,wechat public account,70,28,false,182,hylink,55540,1.0,0.981933
2857,wechat subscription account,70,28,false,182,hylink,55540,1.0,0.981933
2858,what can you do on wechat,30,28,false,182,hylink,55540,1.0,0.981933
2861,walmart in china,1300,34,false,26,costco china,14700,0.207735,0.692672
2875,breakfast foods in china,320,57,false,38,china market food,4690,1.0,0.848422
2878,china luxury items,480,-1,true,239,sogou,43770,0.0,0.0
2882,electronics stores china,70,44,false,16,ikea china,1420,0.841249,0.938969
2883,omni channel solution,320,52,false,76,china cross,12460,0.396718,0.704906
2891,chinese data protection law,110,22,false,17,chinese data privacy laws,990,1.0,0.895423
2902,sam's club china,590,34,false,26,costco china,14700,0.207735,0.692672
2907,coffee market in china,40,53,false,61,imported spirits,18360,1.0,0.9118
2910,gucci chinese,90,69,false,13,gucci in china,2590,1.0,0.975403
2914,china mobile payment,70,26,false,34,payment in china,2240,0.769918,0.786265
2915,wechat what is,40,28,false,182,hylink,55540,1.0,0.981933
2917,china middle class percentage,50,9,false,24,average wage china,29410,0.591665,0.800411
2920,wechat accounts,390,28,false,182,hylink,55540,1.0,0.981933
2922,weibo chinese social media,30,24,false,55,weidian,12300,1.0,0.896853
2924,wechat multiple account,30,28,false,182,hylink,55540,1.0,0.981933
2932,chinese luxury,720,68,false,26,luxury goods china,9540,1.0,0.759174
2938,console games in china,90,-1,true,239,sogou,43770,0.0,0.0
2950,taobao online store,1000,12,false,47,taobao mall,19270,1.0,0.622651
2965,kol marketing strategy,30,56,false,29,marketing kol,4290,0.460005,0.70558
2977,china video websites,170,41,false,12,chinese video sites,1000,1.0,1.0
2991,china under armour,90,67,false,13,chinese sportswear brands,2740,1.0,0.999644
2992,chinese instant coffee,70,53,false,61,imported spirits,18360,1.0,0.9118
3005,is pop mart chinese,590,8,false,17,popmart chinese,9430,1.0,0.882817
3018,data security law china,30,22,false,17,chinese data privacy laws,990,1.0,0.895423
3022,social commerce solutions,20,35,false,107,chinese social media,16720,0.514691,0.976552
3027,how does wechat payment work,50,28,false,182,hylink,55540,0.907933,0.981933
3030,products popular in china,30,-1,true,239,sogou,43770,0.0,0.0
3036,wechat platform,30,28,false,182,hylink,55540,1.0,0.981933
3038,wechat means,40,28,false,182,hylink,55540,1.0,0.981933
3041,china wepay,40,26,false,34,payment in china,2240,0.613923,0.786265
3043,integrate wechat on website,30,28,false,182,hylink,55540,1.0,0.981933
3047,wechat register,320,28,false,182,hylink,55540,1.0,0.981933
3048,wechat and weibo,110,28,false,182,hylink,55540,0.822509,0.981933
3049,xiao red,30,-1,true,239,sogou,43770,0.0,0.0
3052,wechat value,30,28,false,182,hylink,55540,1.0,0.981933
3053,china middle class population,30,9,false,24,average wage china,29410,1.0,0.800411
3054,seo in baidu,480,10,false,17,baidu seo optimization,4080,1.0,0.824796
3055,china marketing company,20,-1,true,239,sogou,43770,0.0,0.0
3056,top search engines in china,210,5,false,52,chinese search engine,18000,1.0,0.908227
3060,seo for china,260,4,false,13,search engine optimization china,2590,1.0,0.98599
3061,international singles day 2025,30,19,false,25,single day 2025,7500,1.0,0.885399
3063,china beauty trends,40,66,false,24,china fashion,3380,1.0,0.783484
3070,consumer confidence china,140,50,false,29,what is 996 culture,1920,1.0,0.582862
3081,china privacy laws,40,22,false,17,chinese data privacy laws,990,0.348669,0.895423
3085,chinese luxury goods market,720,68,false,26,luxury goods china,9540,1.0,0.759174
3086,chinese competitor to amazon,170,48,false,27,chinese amazon equivalent,2520,1.0,0.782227
3088,china privacy law,70,22,false,17,chinese data privacy laws,990,1.0,0.895423
3090,online mobile shopping in china,40,-1,true,239,sogou,43770,0.0,0.0
3091,popular product in china,30,-1,true,239,sogou,43770,0.0,0.0
3095,toutiao search,260,2,false,14,dianping,3560,0.857127,0.989164
3098,tiktok china food,30,15,false,39,china's tiktok,12770,0.704887,0.717361
3106,baidu tieba,720,14,false,21,baidu tieba,3970,1.0,0.998668
3109,jd com company,70,51,false,51,jing dong,19110,1.0,0.639117
3110,china cosmetics,70,49,false,61,chinese beauty brands,7930,0.630329,0.873949
3112,search engine in china,1300,5,false,52,chinese search engine,18000,1.0,0.908227
3114,luxury market in china,140,68,false,26,luxury goods china,9540,1.0,0.759174
3118,weibo china app,30,24,false,55,weidian,12300,1.0,0.896853
3122,tik tok in china vs us,70,15,false,39,china's tiktok,12770,1.0,0.717361
3124,taobao.com online shopping,50,12,false,47,taobao mall,19270,1.0,0.622651
3129,single day 11/11,210,20,false,28,11-11 day,4080,1.0,0.726205
3133,china toys expo,50,61,false,22,barbie china,2320,1.0,0.910778
3135,single day sales 2025,70,19,false,25,single day 2025,7500,1.0,0.885399
3136,pet food china,40,57,false,38,china market food,4690,0.736743,0.848422
3137,luxury market china,140,68,false,26,luxury goods china,9540,1.0,0.759174
3138,single day 2025,2900,19,false,25,single day 2025,7500,1.0,0.885399
3146,11-11 day,390,20,false,28,11-11 day,4080,1.0,0.726205
3162,do chinese companies have to share data with government,20,22,false,17,chinese data privacy laws,990,1.0,0.895423
3171,how to get followers on rednote,30,16,false,28,rednote chinese name,5400,0.286317,0.63899
3188,black friday in china,40,20,false,28,11-11 day,4080,0.446221,0.726205
3197,generation z china,40,46,false,18,baozun,1760,1.0,1.0
3199,shein e-commerce platform,20,-1,true,239,sogou,43770,0.0,0.0
3212,costco advertising strategy,110,34,false,26,costco china,14700,1.0,0.692672
3216,china pet products,70,57,false,38,china market food,4690,0.736743,0.848422
3238,consultants in china,30,30,false,33,guanxi,4300,1.0,0.657557
3240,la mer china,40,62,false,57,china market,39670,1.0,0.935614
3243,content marketing in china,40,64,false,23,digital marketing agency in china,2240,0.716878,0.882914
3246,single day november 11,170,20,false,28,11-11 day,4080,0.896548,0.726205
3248,china consumer confidence,140,50,false,29,what is 996 culture,1920,1.0,0.582862
3251,china video apps,140,35,false,107,chinese social media,16720,1.0,0.976552
3264,luxury brand pyramid,1900,68,false,26,luxury goods china,9540,0.39703,0.759174
3265,branding china,1300,-1,true,239,sogou,43770,0.0,0.0
3268,chanel chinese,70,-1,true,239,sogou,43770,0.0,0.0
3287,bonded zone,30,43,false,15,china food delivery app,2550,1.0,0.997569
3290,omnichannel ecommerce solutions,320,52,false,76,china cross,12460,0.396718,0.704906
3297,ecommerce customs clearance,40,52,false,76,china cross,12460,0.460765,0.704906
3315,chinese skincare,880,49,false,61,chinese beauty brands,7930,1.0,0.873949
3318,taobao official site,50,12,false,47,taobao mall,19270,0.951821,0.622651
3320,suning commerce group,30,-1,true,239,sogou,43770,0.0,0.0
3324,china tiktok,1300,15,false,39,china's tiktok,12770,0.45535,0.717361
3326,how to start business in china,90,40,false,26,register company in china,2240,1.0,0.823878
3328,home decoration in china,30,44,false,16,ikea china,1420,1.0,0.938969
3338,e commerce asia,40,52,false,76,china cross,12460,0.689323,0.704906
3342,omni channel ecommerce solutions,320,52,false,76,china cross,12460,0.396718,0.704906
3347,china vitamins,140,-1,true,239,sogou,43770,0.0,0.0
3348,ecommerce omnichannel solution,320,52,false,76,china cross,12460,0.396718,0.704906
3352,o2o strategies,30,-1,true,239,sogou,43770,0.0,0.0
3359,tmall loreal,50,49,false,61,chinese beauty brands,7930,1.0,0.873949
3362,coffee market china,40,53,false,61,imported spirits,18360,1.0,0.9118
3382,bytedance douyin,30,37,false,12,what is douyin,2840,1.0,1.0
3396,tea companies in china,30,53,false,61,imported spirits,18360,0.738377,0.9118
3405,red book news,10,17,false,48,what is little red book,8520,1.0,0.937275
3423,chinese business consultants,40,30,false,33,guanxi,4300,0.783896,0.657557
3424,tiktok in china name,40,15,false,39,china's tiktok,12770,1.0,0.717361
3429,sustainability china,70,50,false,29,what is 996 culture,1920,0.150017,0.582862
3442,she-economy,30,-1,true,239,sogou,43770,0.0,0.0
3452,mid autumn festival gifts,210,7,false,34,chinese new year by sales,4430,1.0,0.62116
3459,b2b chinese website,30,-1,true,239,sogou,43770,0.0,0.0
3462,whatsapp and wechat,30,28,false,182,hylink,55540,0.822509,0.981933
3465,pipl compliance,30,23,false,22,fliggy,6960,0.205533,0.603641
3470,omni-channel ecommerce platform,170,52,false,76,china cross,12460,0.396718,0.704906
3474,wechat uses,70,28,false,182,hylink,55540,1.0,0.981933
3477,makeup brands in china,30,49,false,61,chinese beauty brands,7930,1.0,0.873949
3483,cosmetics industry china,70,49,false,61,chinese beauty brands,7930,1.0,0.873949
3485,food import china,590,57,false,38,china market food,4690,0.889697,0.848422
3486,food importers china,590,57,false,38,china market food,4690,1.0,0.848422
3494,most popular search engines in china,140,5,false,52,chinese search engine,18000,1.0,0.908227
3497,what does the color yellow mean in china,110,1,false,26,what does the color red symbolize in china,2640,0.412401,0.894708
3501,l'oréal travel retail,20,49,false,61,chinese beauty brands,7930,1.0,0.873949
3502,xiao hong shu sign up,50,31,false,17,xiao hong shu,112970,1.0,0.931252
3503,pinduoduo vs temu,140,21,false,14,dewu,1660,1.0,0.983396
3504,key opinion leader china,70,3,false,22,chinese influencers,2450,0.348738,0.810303
3510,baidu trends,30,14,false,21,baidu tieba,3970,1.0,0.998668
3511,what is tiktok like in china,10,15,false,39,china's tiktok,12770,1.0,0.717361
3512,baidu search engine,1300,13,false,13,baidu search engine,3560,1.0,0.988859
3516,taobao what is it,30,12,false,47,taobao mall,19270,0.695911,0.622651
3518,consumer behaviour and culture,30,50,false,29,what is 996 culture,1920,1.0,0.582862
3522,payment with wechat,3600,25,false,13,wechat pay,11850,0.746168,0.980474
3529,lego distribution channel,30,61,false,22,barbie china,2320,0.881507,0.910778
3533,chinese beauty ideal,1900,47,false,17,chinese beauty ideal,6270,1.0,0.915839
3556,starbucks competitor in china,90,53,false,61,imported spirits,18360,0.859468,0.9118
3573,new toys china,30,61,false,22,barbie china,2320,1.0,0.910778
3574,costco ownership china,50,34,false,26,costco china,14700,1.0,0.692672
3591,chinese consulting companies,40,30,false,33,guanxi,4300,0.90953,0.657557
3609,china second tier cities,30,0,false,14,china cities tier,1870,1.0,0.919594
3623,what is tiktok called in china,210,15,false,39,china's tiktok,12770,1.0,0.717361
3633,beauty standard china,170,47,false,17,chinese beauty ideal,6270,1.0,0.915839
3645,shenma search engine,30,5,false,52,chinese search engine,18000,1.0,0.908227
3647,alibaba vs taobao,90,12,false,47,taobao mall,19270,0.159453,0.622651
3650,china tiktok version,50,15,false,39,china's tiktok,12770,0.53177,0.717361
3655,redbook china app,260,17,false,48,what is little red book,8520,1.0,0.937275
3658,singles day 11th november,170,20,false,28,11-11 day,4080,1.0,0.726205
3663,china online marketplace,40,54,false,15,chinese marketplace app,2030,1.0,0.939107
3665,red book website,50,17,false,48,what is little red book,8520,0.86258,0.937275
3667,china version of amazon,70,48,false,27,chinese amazon equivalent,2520,1.0,0.782227
3671,chinese e commerce sites,320,52,false,76,china cross,12460,0.861161,0.704906
3672,wechat group scan code,4400,28,false,182,hylink,55540,0.952093,0.981933
3679,china online store,320,59,false,21,chinese online shopping,12160,0.541797,0.891961
3680,omni channel ecommerce solution,40,52,false,76,china cross,12460,0.396718,0.704906
3682,cross border e commerce platform,320,52,false,76,china cross,12460,0.460765,0.704906
3685,wechat service,30,28,false,182,hylink,55540,1.0,0.981933
3692,taobao livestream,30,12,false,47,taobao mall,19270,0.260707,0.622651
3693,red book xiaohongshu,30,32,false,45,xiaohongshu,78650,0.292782,0.660984
3694,subscription account wechat,70,28,false,182,hylink,55540,1.0,0.981933
3696,what does xiao hong shu mean,480,31,false,17,xiao hong shu,112970,0.636406,0.931252
3698,what does wechat do,30,28,false,182,hylink,55540,1.0,0.981933
3699,group chat wechat,50,28,false,182,hylink,55540,1.0,0.981933
3701,wechat wallet foreigners,40,25,false,13,wechat pay,11850,1.0,0.980474
3702,what can you do with wechat,30,28,false,182,hylink,55540,1.0,0.981933
3703,social media red,50,17,false,48,what is little red book,8520,1.0,0.937275
3704,the little red book app,170,17,false,48,what is little red book,8520,1.0,0.937275
3706,luxury fashion market in china post pandemic,210,68,false,26,luxury goods china,9540,1.0,0.759174
3707,how many users does wechat have,30,28,false,182,hylink,55540,1.0,0.981933
3712,kol marketing,590,56,false,29,marketing kol,4290,0.460005,0.70558
3715,china fashion trends,50,66,false,24,china fashion,3380,1.0,0.783484
3747,payment systems in china,90,26,false,34,payment in china,2240,1.0,0.786265
3749,brand name clothing in china,40,70,false,13,china luxury brands,2920,1.0,0.999888
3752,online marketplace china,40,54,false,15,chinese marketplace app,2030,1.0,0.939107
3757,luxury goods consulting,90,68,false,26,luxury goods china,9540,1.0,0.759174
3762,china toys market,30,61,false,22,barbie china,2320,1.0,0.910778
3781,china medical device market,30,18,false,14,medical device regulation china,760,1.0,0.94841
3783,china costco,1900,34,false,26,costco china,14700,1.0,0.692672
3785,sephora cn,170,49,false,61,chinese beauty brands,7930,1.0,0.873949
3786,rednote little red book,30,17,false,48,what is little red book,8520,1.0,0.937275
3793,pet food market china,30,57,false,38,china market food,4690,0.736743,0.848422
3799,aldi in china,40,62,false,57,china market,39670,1.0,0.935614
3806,china cosmetic,70,49,false,61,chinese beauty brands,7930,0.630329,0.873949
3809,localization in china,30,-1,true,239,sogou,43770,0.0,0.0
3818,online advertising in china,20,63,false,15,chinese advertising,1490,1.0,0.968289
3825,search engines of china,1300,5,false,52,chinese search engine,18000,1.0,0.908227
3828,branding agency china,30,-1,true,239,sogou,43770,0.0,0.0
3829,china digital marketing,140,64,false,23,digital marketing agency in china,2240,1.0,0.882914
3830,marketing strategy in china,50,56,false,29,marketing kol,4290,0.632639,0.70558
3831,pin duo duo china,20,21,false,14,dewu,1660,1.0,0.983396
3833,chinese live streaming,170,42,false,35,chinese streaming platforms,3380,1.0,0.741336
3834,chinese video platform,70,41,false,12,chinese video sites,1000,1.0,1.0
3836,china social app,140,35,false,107,chinese social media,16720,1.0,0.976552
3837,wechat marketing agency,30,28,false,182,hylink,55540,1.0,0.981933
3838,chinese live-streaming,170,42,false,35,chinese streaming platforms,3380,1.0,0.741336
3839,youtube china equivalent,70,36,false,28,youtube of china,4150,1.0,0.773399
3841,koc stand for,30,55,false,25,wofe,3350,1.0,0.756131
3842,taobao vs tmall,70,12,false,47,taobao mall,19270,0.173092,0.622651
